order_id,order_date,region,category,quantity,unit_price ($),customer_id,revenue ($)
11698,2025-08-07,Abuja,Home,1,200.33,1031,200.33
11699,2025-07-11,Edmonton,Home,6,249.59,1148,1497.54
11700,2025-01-17,Kumasi,Groceries,10,334.37,1265,3343.7
11701,2025-01-12,Lagos,Electronics,11,8.36,1036,91.96
11702,2025-07-12,Abuja,Clothing,11,436.03,1176,4796.33
11703,2025-01-22,Accra,Home,1,224.48,1341,224.48
11704,2025-04-30,Calgary,Home,5,252.175,1012,1260.88
11705,2025-07-29,Edmonton,Clothing,7,70.85,1182,495.95
11706,2025-11-02,Accra,Groceries,6,220.85,1144,1325.1
11707,2025-09-27,Edmonton,Electronics,2,249.17,1264,498.34
11708,2025-07-11,Calgary,Groceries,11,203.02,1087,2233.22
11709,2025-06-24,Calgary,Beauty,4,339.97,1045,1359.88
11710,2025-10-12,Abuja,Home,11,211.61,1391,2327.71
11711,2025-07-23,Abuja,Beauty,2,480.79,1118,961.58
11712,2025-06-13,Accra,Home,11,300.44,1018,3304.84
11713,2025-09-08,Calgary,Home,1,404.12,1219,404.12
11714,2025-08-15,Calgary,Beauty,3,56.46,1232,169.38
11715,2025-01-07,Accra,Beauty,3,199.85,1093,599.55
11716,2025-01-29,Lagos,Groceries,7,169.75,1250,1188.25
11717,2025-02-02,Accra,Beauty,1,285.6,1249,285.6
11718,2025-05-14,Kumasi,Groceries,9,430.83,1281,3877.47
11719,2025-03-20,Accra,Groceries,11,41.01,1231,451.11
11720,2025-02-27,Kumasi,Groceries,6,38.14,1045,228.84
11721,2025-01-26,Kumasi,Home,4,425.46,1373,1701.84
11722,2025-08-14,Kumasi,Home,3,108.0,1045,324.0
11723,2025-10-12,Lagos,Beauty,3,335.04,1013,1005.12
11724,2025-01-04,Accra,Home,2,272.35,1084,544.7
11725,2025-04-09,Accra,Beauty,2,416.78,1318,833.56
11726,2025-02-08,Lagos,Home,10,64.29,1327,642.9
11727,2025-09-28,Calgary,Electronics,5,66.63,1002,333.15
11728,2025-10-12,Calgary,Electronics,9,279.3,1027,2513.7
11729,2025-06-06,Accra,Beauty,2,473.3,1380,946.6
11730,2025-03-16,Abuja,Home,2,208.67,1156,417.34
11731,2025-10-15,Edmonton,Home,6,164.82,1342,988.92
11732,2025-05-10,Edmonton,Groceries,10,304.13,1332,3041.3
11733,2025-06-24,Lagos,Clothing,2,465.36,1331,930.72
11736,2025-01-27,Calgary,Clothing,5,13.24,1388,66.2
11737,2025-07-14,Calgary,Beauty,1,58.2,1330,58.2
11738,2025-12-03,Calgary,Home,6,305.51,1249,1833.06
11739,2025-08-24,Edmonton,Beauty,1,253.245,1058,253.24
11740,2025-04-02,Lagos,Clothing,3,144.05,1202,432.15
11741,2025-01-21,Kumasi,Home,10,121.13,1314,1211.3
11742,2025-10-30,Kumasi,Electronics,5,393.91,1238,1969.55
11743,2025-12-23,Abuja,Beauty,10,30.08,1233,300.8
11744,2025-03-25,Kumasi,Beauty,5,185.95,1302,929.75
11745,2025-09-19,Kumasi,Home,10,253.89,1094,2538.9
11746,2025-05-27,Calgary,Electronics,6,281.05,1140,1686.3
11747,2025-09-14,Calgary,Electronics,10,364.85,1333,3648.5
11748,2025-02-27,Edmonton,Home,8,178.71,1112,1429.68
11750,2025-06-11,Accra,Beauty,11,293.52,1361,3228.72
11751,2025-06-12,Abuja,Beauty,1,274.71,1344,274.71
11752,2025-11-16,Abuja,Clothing,5,320.96,1288,1604.8
11753,2025-10-08,Lagos,Home,3,131.21,1096,393.63
11754,2025-10-07,Edmonton,Clothing,4,44.16,1334,176.64
11755,2025-01-12,Lagos,Clothing,8,61.4,1015,491.2
11756,2025-10-01,Abuja,Electronics,7,113.84,1043,796.88
11757,2025-09-28,Abuja,Beauty,11,253.245,1375,2785.7
11758,2025-07-27,Abuja,Clothing,5,420.54,1229,2102.7
11759,2025-01-27,Kumasi,Electronics,2,351.24,1389,702.48
11760,2025-03-13,Lagos,Home,6,394.94,1107,2369.64
11761,2025-03-01,Abuja,Clothing,11,176.79,1216,1944.69
11762,2025-05-25,Calgary,Beauty,6,203.52,1398,1221.12
11763,2025-04-03,Edmonton,Clothing,10,198.05,1259,1980.5
11764,2025-11-05,Calgary,Home,10,252.175,1311,2521.75
11765,2025-01-08,Calgary,Clothing,11,32.49,1319,357.39
11766,2025-03-20,Edmonton,Beauty,6,296.28,1195,1777.68
11767,2025-01-27,Kumasi,Electronics,9,494.63,1094,4451.67
11768,2025-06-23,Kumasi,Beauty,11,85.08,1055,935.88
11769,2025-02-19,Accra,Electronics,8,25.25,1031,202.0
11770,2025-07-18,Accra,Groceries,8,390.21,1230,3121.68
11771,2025-12-15,Accra,Beauty,1,127.79,1371,127.79
11772,2025-06-30,Edmonton,Beauty,5,415.16,1008,2075.8
11773,2025-01-24,Kumasi,Home,7,352.56,1190,2467.92
11774,2025-11-12,Kumasi,Clothing,6,472.95,1360,2837.7
11775,2025-02-15,Kumasi,Electronics,5,205.65,1199,1028.25
11776,2025-01-15,Calgary,Electronics,8,331.66,1333,2653.28
11777,2025-06-02,Kumasi,Home,3,233.5,1160,700.5
11778,2025-08-10,Calgary,Home,6,316.03,1086,1896.18
11779,2025-07-25,Accra,Clothing,5,225.9,1020,1129.5
11780,2025-09-30,Accra,Clothing,8,95.94,1310,767.52
11781,2025-08-24,Edmonton,Beauty,4,254.93,1075,1019.72
11782,2025-12-06,Accra,Groceries,8,265.23,1385,2121.84
11783,2025-08-16,Edmonton,Clothing,10,405.68,1140,4056.8
11784,2025-01-09,Abuja,Home,2,368.29,1125,736.58
11785,2025-06-15,Abuja,Clothing,9,332.57,1250,2993.13
11786,2025-11-15,Lagos,Electronics,9,58.47,1387,526.23
11787,2025-08-02,Edmonton,Groceries,10,360.87,1083,3608.7
11788,2025-04-27,Lagos,Beauty,10,251.15,1370,2511.5
11789,2025-12-10,Lagos,Electronics,6,447.26,1047,2683.56
11790,2025-03-13,Abuja,Electronics,4,460.1,1378,1840.4
11791,2025-03-05,Edmonton,Groceries,4,29.47,1077,117.88
11792,2025-07-24,Abuja,Beauty,6,410.68,1029,2464.08
11793,2025-07-28,Lagos,Home,5,20.77,1284,103.85
11794,2025-03-13,Edmonton,Beauty,6,184.85,1135,1109.1
11795,2025-10-04,Lagos,Clothing,7,272.07,1139,1904.49
11796,2025-10-01,Kumasi,Electronics,7,75.75,1040,530.25
11797,2025-11-16,Edmonton,Clothing,9,373.66,1281,3362.94
11799,2025-04-05,Lagos,Clothing,6,85.96,1257,515.76
11800,2025-06-15,Kumasi,Beauty,6,291.24,1310,1747.44
11801,2025-02-01,Calgary,Clothing,5,357.77,1359,1788.85
11802,2025-01-11,Abuja,Home,1,458.49,1269,458.49
11803,2025-10-28,Lagos,Home,9,353.34,1133,3180.06
11804,2025-08-05,Edmonton,Home,9,336.55,1233,3028.95
11805,2025-10-16,Abuja,Beauty,9,198.38,1127,1785.42
11806,2025-04-12,Abuja,Home,11,2.64,1103,29.04
11807,2025-09-24,Abuja,Electronics,8,61.84,1253,494.72
11808,2025-08-02,Calgary,Home,10,268.21,1094,2682.1
11809,2025-06-28,Accra,Clothing,3,338.21,1336,1014.63
11810,2025-03-29,Lagos,Clothing,1,209.89,1216,209.89
11811,2025-02-10,Accra,Clothing,11,365.88,1060,4024.68
11812,2025-03-17,Accra,Beauty,8,261.89,1267,2095.12
11813,2025-02-15,Accra,Clothing,7,38.94,1240,272.58
11814,2025-06-09,Abuja,Beauty,5,97.62,1012,488.1
11815,2025-03-21,Kumasi,Beauty,10,420.32,1146,4203.2
11816,2025-11-06,Abuja,Home,7,363.01,1239,2541.07
11817,2025-03-27,Abuja,Electronics,10,447.59,1088,4475.9
11818,2025-04-02,Edmonton,Home,4,60.54,1094,242.16
11819,2025-05-28,Edmonton,Home,9,495.13,1314,4456.17
11820,2025-06-10,Accra,Beauty,11,106.28,1292,1169.08
11821,2025-07-21,Abuja,Beauty,10,7.87,1024,78.7
11822,2025-08-30,Accra,Clothing,2,498.72,1271,997.44
11823,2025-12-19,Edmonton,Clothing,9,141.97,1165,1277.73
11824,2025-01-02,Kumasi,Home,9,334.67,1249,3012.03
11825,2025-08-13,Lagos,Groceries,5,89.99,1086,449.95
11826,2025-10-16,Accra,Groceries,11,290.95,1141,3200.45
11827,2025-08-21,Kumasi,Clothing,1,452.21,1133,452.21
11828,2025-03-18,Lagos,Groceries,7,161.45,1278,1130.15
11829,2025-04-26,Calgary,Clothing,10,335.79,1125,3357.9
11830,2025-06-03,Accra,Beauty,10,95.58,1315,955.8
11831,2025-04-13,Accra,Home,4,252.175,1395,1008.7
11832,2025-07-13,Calgary,Electronics,9,169.55,1140,1525.95
11833,2025-06-15,Calgary,Home,6,107.18,1355,643.08
11834,2025-12-25,Accra,Clothing,3,157.96,1102,473.88
11836,2025-06-23,Abuja,Home,10,451.15,1389,4511.5
11837,2025-05-02,Lagos,Clothing,6,199.8,1062,1198.8
11838,2025-05-23,Lagos,Groceries,5,124.15,1293,620.75
11839,2025-04-16,Lagos,Groceries,2,225.31,1383,450.62
11840,2025-11-01,Abuja,Clothing,10,161.63,1305,1616.3
11841,2025-12-26,Calgary,Clothing,10,372.72,1253,3727.2
11842,2025-11-13,Kumasi,Groceries,2,485.67,1179,971.34
11843,2025-05-03,Calgary,Clothing,7,220.14,1039,1540.98
11844,2025-01-09,Accra,Clothing,2,430.79,1263,861.58
11845,2025-09-19,Edmonton,Home,6,283.8,1188,1702.8
11846,2025-03-14,Lagos,Electronics,5,80.3,1007,401.5
11847,2025-12-25,Calgary,Groceries,4,345.93,1103,1383.72
11848,2025-08-11,Kumasi,Home,7,257.69,1224,1803.83
11849,2025-02-10,Accra,Electronics,8,326.0,1033,2608.0
11850,2025-07-23,Abuja,Clothing,4,445.06,1235,1780.24
11851,2025-09-21,Abuja,Clothing,1,221.34,1227,221.34
11852,2025-11-24,Kumasi,Home,1,450.79,1187,450.79
11853,2025-06-27,Accra,Clothing,1,375.83,1312,375.83
11854,2025-12-14,Lagos,Beauty,11,245.33,1021,2698.63
11855,2025-11-14,Calgary,Home,1,302.4,1342,302.4
11856,2025-03-25,Accra,Electronics,5,164.14,1039,820.7
11857,2025-11-14,Abuja,Home,4,491.83,1172,1967.32
11858,2025-04-21,Kumasi,Groceries,9,334.34,1178,3009.06
11859,2025-09-08,Kumasi,Home,3,23.84,1085,71.52
11860,2025-01-07,Calgary,Clothing,7,164.66,1132,1152.62
11861,2025-03-25,Kumasi,Clothing,11,312.41,1350,3436.51
11862,2025-07-27,Kumasi,Beauty,8,30.05,1012,240.4
11863,2025-11-10,Accra,Beauty,6,13.89,1027,83.34
11864,2025-01-22,Lagos,Beauty,10,226.11,1083,2261.1
11865,2025-01-03,Calgary,Electronics,1,167.68,1317,167.68
11866,2025-05-07,Accra,Beauty,8,220.27,1348,1762.16
11867,2025-10-24,Lagos,Electronics,10,132.82,1342,1328.2
11868,2025-07-07,Accra,Beauty,3,84.03,1279,252.09
11869,2025-12-28,Edmonton,Electronics,8,345.19,1353,2761.52
11870,2025-01-14,Accra,Home,4,258.26,1262,1033.04
11871,2025-01-12,Kumasi,Home,8,101.68,1165,813.44
11872,2025-03-28,Lagos,Clothing,11,161.16,1292,1772.76
11873,2025-01-12,Calgary,Electronics,1,296.72,1067,296.72
11874,2025-01-25,Calgary,Groceries,3,37.97,1225,113.91
11875,2025-10-28,Lagos,Clothing,6,75.43,1169,452.58
11876,2025-08-31,Kumasi,Home,9,38.48,1085,346.32
11877,2025-05-02,Abuja,Electronics,2,406.53,1132,813.06
11878,2025-05-27,Accra,Beauty,11,376.7,1177,4143.7
11879,2025-02-24,Kumasi,Groceries,1,377.15,1342,377.15
11880,2025-08-26,Edmonton,Home,10,358.73,1251,3587.3
11881,2025-12-22,Lagos,Clothing,3,335.35,1014,1006.05
11882,2025-06-22,Accra,Electronics,4,239.54,1222,958.16
11883,2025-08-09,Calgary,Groceries,11,321.85,1378,3540.35
11884,2025-04-29,Abuja,Electronics,5,21.1,1200,105.5
11885,2025-11-05,Edmonton,Beauty,3,311.49,1106,934.47
11886,2025-07-02,Calgary,Clothing,10,389.38,1249,3893.8
11887,2025-10-15,Lagos,Electronics,11,251.18,1088,2762.98
11888,2025-11-03,Accra,Home,2,180.04,1124,360.08
11889,2025-10-27,Lagos,Clothing,2,140.16,1112,280.32
11890,2025-03-23,Accra,Home,7,322.12,1136,2254.84
11891,2025-07-30,Kumasi,Electronics,9,347.01,1246,3123.09
11892,2025-05-30,Abuja,Clothing,10,435.74,1165,4357.4
11893,2025-02-06,Kumasi,Home,2,172.48,1149,344.96
11894,2025-12-18,Kumasi,Beauty,7,385.35,1362,2697.45
11895,2025-11-08,Lagos,Beauty,7,281.56,1342,1970.92
11896,2025-12-27,Abuja,Electronics,11,441.65,1067,4858.15
11897,2025-02-28,Accra,Clothing,7,264.85,1220,1853.95
11898,2025-05-11,Accra,Groceries,3,259.78,1270,779.34
11899,2025-07-21,Edmonton,Clothing,7,289.78,1320,2028.46
11900,2025-08-31,Calgary,Beauty,1,375.16,1309,375.16
11901,2025-02-04,Edmonton,Home,10,482.42,1348,4824.2
11902,2025-04-03,Edmonton,Groceries,1,38.63,1019,38.63
11903,2025-07-26,Accra,Electronics,5,28.61,1288,143.05
11904,2025-12-19,Lagos,Groceries,2,468.9,1099,937.8
11905,2025-11-28,Kumasi,Electronics,9,265.88,1251,2392.92
11906,2025-11-01,Kumasi,Groceries,7,308.22,1076,2157.54
11907,2025-12-16,Kumasi,Electronics,4,242.25,1134,969.0
11908,2025-08-01,Abuja,Electronics,4,237.475,1391,949.9
11909,2025-06-08,Accra,Groceries,2,384.51,1172,769.02
11910,2025-01-24,Lagos,Groceries,5,374.12,1362,1870.6
11911,2025-10-20,Abuja,Electronics,4,157.23,1200,628.92
11912,2025-01-04,Calgary,Beauty,1,154.51,1216,154.51
11913,2025-08-08,Lagos,Groceries,8,419.25,1375,3354.0
11914,2025-12-30,Edmonton,Clothing,3,38.03,1207,114.09
11915,2025-01-20,Lagos,Home,6,440.79,1073,2644.74
11916,2025-06-01,Lagos,Electronics,4,129.82,1010,519.28
11917,2025-02-19,Kumasi,Electronics,9,297.31,1286,2675.79
11918,2025-06-26,Lagos,Home,7,468.13,1255,3276.91
11919,2025-04-06,Edmonton,Beauty,9,339.71,1011,3057.39
11920,2025-04-15,Edmonton,Home,10,208.39,1379,2083.9
11921,2025-09-07,Accra,Groceries,3,345.39,1077,1036.17
11922,2025-04-27,Lagos,Home,1,173.3,1171,173.3
11923,2025-12-20,Kumasi,Electronics,5,140.07,1095,700.35
11924,2025-08-16,Lagos,Home,3,498.35,1305,1495.05
11925,2025-03-07,Calgary,Clothing,6,375.89,1372,2255.34
11926,2025-12-01,Calgary,Groceries,8,323.07,1272,2584.56
11927,2025-09-19,Kumasi,Home,11,178.93,1384,1968.23
11928,2025-10-22,Accra,Electronics,4,26.48,1178,105.92
11929,2025-08-31,Accra,Groceries,5,17.47,1063,87.35
11930,2025-07-05,Edmonton,Electronics,5,277.98,1131,1389.9
11931,2025-09-03,Edmonton,Beauty,4,381.49,1342,1525.96
11932,2025-05-05,Abuja,Clothing,4,269.61,1271,1078.44
11933,2025-09-25,Kumasi,Beauty,4,420.71,1318,1682.84
11934,2025-05-11,Lagos,Clothing,4,18.65,1331,74.6
11935,2025-08-25,Kumasi,Home,4,184.64,1340,738.56
11936,2025-01-18,Abuja,Groceries,5,120.06,1108,600.3
11937,2025-02-09,Edmonton,Home,2,224.74,1272,449.48
11938,2025-01-21,Kumasi,Clothing,2,38.04,1167,76.08
11939,2025-08-13,Kumasi,Clothing,9,477.16,1396,4294.44
11940,2025-12-21,Edmonton,Clothing,2,113.18,1179,226.36
11941,2025-10-09,Abuja,Electronics,6,461.31,1057,2767.86
11942,2025-01-08,Edmonton,Groceries,2,214.09,1078,428.18
11943,2025-04-10,Accra,Home,5,492.79,1060,2463.95
11944,2025-08-28,Lagos,Home,4,277.92,1368,1111.68
11945,2025-03-28,Edmonton,Beauty,7,465.55,1120,3258.85
11946,2025-10-25,Abuja,Clothing,7,4.66,1206,32.62
11947,2025-01-14,Calgary,Clothing,6,374.62,1033,2247.72
11948,2025-11-30,Accra,Clothing,10,451.72,1069,4517.2
11949,2025-01-02,Calgary,Home,5,252.175,1016,1260.88
11950,2025-10-20,Edmonton,Beauty,1,49.87,1019,49.87
11951,2025-11-21,Accra,Electronics,3,213.44,1314,640.32
11952,2025-02-10,Calgary,Groceries,9,466.97,1068,4202.73
11953,2025-11-14,Edmonton,Electronics,1,272.11,1214,272.11
11954,2025-11-12,Lagos,Home,5,264.67,1160,1323.35
11955,2025-04-21,Kumasi,Clothing,2,72.28,1101,144.56
11956,2025-01-14,Calgary,Groceries,4,2.39,1375,9.56
11957,2025-08-19,Accra,Home,11,405.45,1205,4459.95
11958,2025-03-25,Lagos,Home,1,45.61,1144,45.61
11959,2025-05-10,Abuja,Home,3,317.66,1056,952.98
11960,2025-08-19,Lagos,Groceries,10,457.48,1082,4574.8
11961,2025-11-22,Abuja,Groceries,7,105.91,1384,741.37
11962,2025-05-25,Edmonton,Beauty,10,333.31,1268,3333.1
11963,2025-12-11,Accra,Beauty,3,41.19,1186,123.57
11964,2025-01-28,Lagos,Electronics,4,302.67,1005,1210.68
11965,2025-03-07,Lagos,Groceries,2,241.13,1352,482.26
11966,2025-06-12,Accra,Groceries,3,368.5,1349,1105.5
11967,2025-08-17,Lagos,Groceries,9,152.01,1109,1368.09
11968,2025-09-18,Abuja,Beauty,3,232.77,1137,698.31
11969,2025-06-13,Lagos,Home,11,252.175,1050,2773.92
11970,2025-10-28,Calgary,Clothing,5,87.29,1050,436.45
11971,2025-10-30,Edmonton,Beauty,2,371.34,1086,742.68
11972,2025-10-14,Kumasi,Groceries,4,152.71,1067,610.84
11973,2025-01-10,Abuja,Beauty,7,331.86,1083,2323.02
11974,2025-07-14,Calgary,Electronics,7,80.82,1041,565.74
11975,2025-04-28,Edmonton,Groceries,3,344.68,1218,1034.04
11976,2025-09-27,Accra,Electronics,5,65.84,1056,329.2
11977,2025-03-21,Abuja,Groceries,1,213.83,1225,213.83
11978,2025-04-03,Kumasi,Beauty,10,125.11,1195,1251.1
11979,2025-09-23,Edmonton,Home,10,374.69,1247,3746.9
11981,2025-12-16,Accra,Electronics,11,237.475,1061,2612.22
11982,2025-12-27,Calgary,Beauty,1,446.13,1262,446.13
11983,2025-09-14,Abuja,Home,5,99.83,1111,499.15
11984,2025-05-13,Lagos,Beauty,10,307.7,1252,3077.0
11985,2025-10-03,Accra,Electronics,9,45.68,1198,411.12
11986,2025-09-21,Edmonton,Clothing,1,196.99,1177,196.99
11987,2025-06-20,Lagos,Beauty,1,357.23,1025,357.23
11988,2025-01-01,Calgary,Groceries,4,330.39,1245,1321.56
11989,2025-11-09,Kumasi,Home,4,313.1,1018,1252.4
11990,2025-03-05,Lagos,Beauty,2,142.71,1264,285.42
11991,2025-10-11,Kumasi,Home,9,190.26,1316,1712.34
11992,2025-05-01,Lagos,Groceries,9,53.27,1019,479.43
11993,2025-04-17,Calgary,Clothing,2,360.07,1105,720.14
11994,2025-06-24,Accra,Clothing,9,252.94,1236,2276.46
11995,2025-07-23,Calgary,Groceries,6,354.97,1305,2129.82
11996,2025-06-14,Accra,Home,8,125.97,1245,1007.76
11997,2025-11-01,Accra,Beauty,10,163.57,1080,1635.7
11998,2025-04-30,Kumasi,Groceries,4,168.44,1149,673.76
11999,2025-02-13,Edmonton,Electronics,2,14.82,1396,29.64
12000,2025-11-08,Calgary,Home,2,171.84,1395,343.68
